official_name,operating_club,hut_id,latitude,longitude,elevation_m,email,phone_number,official_website_url,capacity_beds,source_url,reservation_id
Alp Dros Bunom,,293777170,46.6526099,10.0145741,1957.0,,,,,OSM,
Dom Zorka Jelinčiča,PD Podbrdo,293789275,46.2310077,13.9314992,1835,,+386 31 260 400,https://planinske-koce.si/dom_zorka_jelincica_na_crni_prsti,,OSM,
Refuge du col de la Croix,,293789322,44.7029653,5.7803822,1458,,,,,OSM,
Stöcklalm,,293815670,47.0720106,13.5480027,1755,,,,,OSM,
Rifugio Monte Agnello,,293908116,46.3336659,11.5477882,2163.0,,,,,OSM,
Haus Eisensteinhöhle,ÖAV Sektion Wiener Neustadt,294414398,47.8304733,16.1436424,407,,,,,OSM,
Christophorushütte,,294570182,47.8160527,13.7220369,1592,,,,50,OSM,
Base Scout - La Centralina,Ente Fondazione Baden,294758113,46.2442805,9.4765297,872.0,outecodera@gmail.com,,,,OSM,
,,295541212,47.1894502,13.1672958,1678.0,,,,,OSM,
Maureckalm,,295558795,47.2292479,13.3098854,1655.0,,,,,OSM,
Lärchahütte,,295661517,46.8348804,13.0320104,1725.0,,,,,OSM,
Lärchahütte,,295661518,46.8348015,13.0322505,1725.0,,,,,OSM,
Rifugio Teodulo,C.A.I. Torino,295875967,45.9440576,7.7085029,3317,rifugioteodulo@libero.it,+39 166 94 94 00,https://www.cervinia.it/,60,OSM,
Tierberglihütte SAC,SAC - CAS,295949651,46.702072,8.414224,2795,info@tierbergli.ch,033 971 27 82,http://www.tierbergli.ch,78,OSM,305
Fluhalp,,296194839,46.0127444,7.8109183,2616,,+41 27 967 25 97,https://www.fluhalp.swiss/,30,OSM,
Refuge Jean Collet,Société des Touristes du Dauphiné,296279964,45.1924857,5.9673861,1952,,+33476083923,https://www.refugejeancollet.com/,,OSM,
Europahütte,,296802400,46.1056547,7.8059531,2220,,+41 27 967 82 47,https://www.randa.ch/tourismus/berghuetten/europahuette/,42,OSM,
Waldfreundehütte,,296946583,47.8142017,15.6666688,1464,,,,,OSM,
Jausenstation Laßhoferalm,,297055074,47.2417333,13.8032452,1270,,,https://www.lessach.at/system/web/gelbeseite.aspx?typ=6&bezirkonr=0&detailonr=224250319-848&menuonr=218715477,,OSM,
Stuttgarter Hütte,DAV,297173189,47.18041,10.20460,2310,stuttgarterhuette@alpenverein-schwaben.de,+43 6767580250,https://www.alpenverein-schwaben.de/huetten/stuttgarter-huette/,54,OSM,192
Brunnihütte SAC,SAC - CAS,297235007,46.8408902,8.4106408,1860,brunnihuette@brunni.ch,+41 41 637 37 32,https://brunni.ch/de/detail/brunnihutte,40,OSM,
Mozirska koča na Golteh,,297734965,46.3713934,14.9046987,1360,,,,,OSM,
Permoosalm,,298099910,47.2739165,13.3109075,1229.0,,,,,OSM,
Vorderzirmeggalm,,298099985,47.2600226,13.3033576,1672.0,,,,,OSM,
Vallmeritzalm,,298355600,47.058064,11.4337369,1980,,,,,OSM,
Lamprechthütte,,298383004,46.8648402,13.6571254,1660,,,,,OSM,
Thomannbauerhütte,,298383011,46.8597522,13.6498274,1697,,,,,OSM,
Gamswandalm,,298802185,47.7564592,13.36254,822.0,,,,,OSM,
Alexanderhütte,,298816150,46.8355483,13.586539,1786,info@alexanderalm.at,+43 664 6454920,https://www.alexanderalm.at/,,OSM,
Refuge de Plan Lombardie,,299069300,45.4002575,6.4309442,1804.0,planlombardie@gmail.com,+339 82 12 43 08,http://refugeplanlombardie.com/,,OSM,
Rifugio Lago Palù,,299278863,46.3038682,9.8687897,1965,,+39 0342 452201,https://www.rifugiopalu.it/,,OSM,
L'A de Bran,,299493021,46.2397055,7.5183457,1795.0,,,https://www.cabaneladebran.ch/,,OSM,
Tarrentonalm,,299859582,47.3280228,10.720543,1520,,,,,OSM,
Chalet de Chantovent,,300604808,45.232214,6.7298813,1665.0,chaletdechantovent@gmail.com,+33 6 51 32 81 51,https://www.chalet-chantovent.com/,,OSM,
Wieser Hütte,,300699918,46.7577553,13.7315807,1634.0,,,,,OSM,
Chamanna d'Es-cha CAS,SAC Bernina,300934238,46.611490,9.902741,2594,info@es-cha.ch,+41 81 854 17 55,https://www.es-cha.ch,42,OSM,25
Ortstockhaus,,301104651,46.948123,8.9765798,1772,,+41 55 533 59 31,https://www.ortstockhaus.ch/,27,OSM,
Baita del Sole,,301152738,46.4273311,9.3700615,1858.0,,,,,OSM,
Refuge de la Vogealle,Dominique et Doriane Rabot,301152836,46.1125981,6.8376408,1902,contact@refugedelavogealle.com,+33 4 58 00 14 85,https://refugedelavogealle.com/,,OSM,
Refuge d'hiver de Tête Rousse,,301191616,45.8550089,6.8179741,3139.0,,,,,OSM,
Rifugio Tallone,,301567338,44.2208062,7.1033187,2341.0,,,,,OSM,
Terzerhaus,,301651429,47.8111414,15.2483264,1622,office@terzerhaus.at,+43 699 12043852,https://www.gastro-event.at/terzerhaus.html,,OSM,
Chalet-Refuge de Chamoissière,,301908841,44.9955448,6.3854351,2106,,,,,OSM,
Refuge de Font-Turbat,Club Alpin Français,302547403,44.8649477,6.1777364,2178,,+33 4 76 30 29 23,https://www.fontturbat.com/,,OSM,
Refuge de Font-Turbat (ancien),,302547404,44.864921,6.1791781,2192.0,,,,,OSM,
Reisberger Hütte,,302578978,46.8238992,14.6761895,1472,,,https://saualpe.com/betriebe/reisbergerhuette/,,OSM,
Cabane de Pierre Grosse,,302615324,44.0679933,6.738972,2091.0,,,,,OSM,
Rifugio Alpe Caviano,Patriziato di Castel S. Pietro,302929835,45.8770821,9.0083489,970,,+41 77 478 45 00,http://caviano.ch/,,OSM,
Rifugio Colonnello Ferruccio Lorenzini,,303110360,45.9285885,10.1529014,1478,,,,,OSM,
Rifugio Fonteghi,Gobber Franca,303193375,46.1392164,11.8572842,1100,,,,,OSM,
Refuge Durier,Club Alpin Français,303225740,45.8253659,6.8118237,3358,,,,12,OSM,
Domhütte SAC,SAC - CAS,303244800,46.1027954,7.8176645,2940,info@domhuette.ch,+41 27 967 26 34,https://domhuette.ch,75,OSM,697
Jagerhütte,,303431519,47.1334235,10.6309163,1700,,,,,OSM,
Rifugio Quintino Sella al Felik,CAI Biella,303518020,45.9011242,7.7927831,3585,info@rifugioquintinosella.com,+39 0125 366113,https://www.rifugioquintinosella.com/index_d.asp,140,OSM,
Cabane du Pré d'Antoni,,303765563,44.638927,6.3625601,1850,,,,,OSM,
Latschenalm Krispl-Gaißau,,303862105,47.722915,13.2379352,1381.0,,+436641050371,,,OSM,
Wildalm,,304571066,47.3588387,12.44755,1420,,,,,OSM,
Rifugio Antonio Omio,Società Escursionisti Milanesi,304597254,46.249474,9.5675292,2104,info@rifugioomio.it,+39 0342 640020,https://www.rifugi.lombardia.it/de/sondrio/val-masino/hutten-omio.html,46,OSM,
Rifugio Bonacossa,C.A.I. sezione di Milano,304597255,46.287643,9.6637655,2387,,+39 342 645 161,https://rifugioallievibonacossa.it/,70,OSM,
Rifugio Francesco Allievi,,304597256,46.2876977,9.6640834,2402.0,,,https://www.caimilano.org/rifugio-allievi-bonacossa/,,OSM,
Rifugio Luigi Gianetti,CAI Sezione di Milano,304597257,46.2805845,9.5841911,2534,mimmo@fiorellisport.it,+39 342 645 161,https://www.rifugi.lombardia.it/sondrio/val-masino/rifugio-gianetti.html,78,OSM,
Rifugio Cesare Ponti,C.A.I. sezione di Milano,304597534,46.2512651,9.7227559,2559,gestore@rifugioponti.it,+39 0342 611455,https://www.rifugioponti.it/,60,OSM,
Rifugio Rasega,,304598059,46.261044,9.6710195,1151,,+39 0342 048668,https://www.rifugiorasega-valdimello.com/,,OSM,
Casera Pioda,ERSAF,304598124,46.2651811,9.6899597,1559,,+39 0342 605580,,12,OSM,
Luna Nascente,,304599076,46.2565765,9.6603093,1089.0,,,,,OSM,
Rifugio Scotti,,304599161,46.2227111,9.6780365,1466,info@rifugioscotti.it,,http://www.rifugioscotti.it,,OSM,
Rifugio Poschiavino,,305193107,46.303471,9.9302853,1976.0,info@rifugioposchiavino.it,+39 347 3252242,http://rifugioposchiavino.it/,,OSM,
Naturfreundehaus Rietlig,,305333683,46.8886436,8.729632,1644.0,nfh.rietlig@gmail.com,+41 41 879 15 98,https://rietlig.nfh.ch/,,OSM,
Lufthütte,Jugend SAC Bachtel,305476943,47.0560361,8.9228284,1433,,,https://www.jo-bachtel.ch/lufthuette.php,,OSM,
Châlet de la Petite Berge,,305700081,45.683044,6.6517415,2060,,,,,OSM,
Refuge du Plan de la Lai,Club Alpin Français,305700835,45.6932982,6.6690754,1822,,+33 4 79 89 07 78,https://chaletplandelalai.ffcam.fr/,,OSM,
rifugio Bernasca,Comune di Colorina,306096270,46.1067526,9.7320875,2094,,+39 0342 492113,http://www.comune.colorina.so.it/po/mostra_news.php?id=338&&area=H,16,OSM,
Claridenhütte,SAC Sektion Bachtel,306436183,46.8595303,8.9357535,2453,claridenhuette@bluewin.ch,+41 55 643 31 21,https://www.claridenhuette.ch/,74,OSM,
Muttseehütte SAC,SAC Sektion Winterthur,306436186,46.8574851,9.0187688,2501,mail@muttseehuette.ch,+41 55 643 32 12,https://www.muttseehuette.ch/,76,OSM,229
Rifugio La Canua,Operazione Mato Grosso,306453083,46.0864636,9.2344723,1520,info@rifugiocanua.it,+39 335 8097897,https://www.rifugiocanua.it/,22,OSM,
Skihütte Mülibachtal,,307661352,47.0109698,9.1839776,1763,werner.luchsinger@bluemail.ch,+41 79 291 23 49,https://elm.ch/de/map/detail/skihuette-muelibachtal-2583cb04-8c94-435c-b2b6-78ef84b29ab4.html#/,40,OSM,
Lidernenhütte SAC,SAC - CAS,307677300,46.935185,8.692670,1727,info@lidernen.ch,+41418202970,https://www.lidernen.ch,85,OSM,5
Alpenfreundehütte,Alpenfreunde,308326988,47.7424685,15.834566,1569,,,,,OSM,
Le Grillet CAS,CAS Jaman,309492440,46.4746957,6.9107049,1147.0,,,https://www.cas-jaman.ch/content/chalet-le-grillet,,OSM,
Jausenstation Wildries,,310841074,47.4248808,10.0653485,1214.0,,+43 664 9989608,https://www.wildries.at/,,OSM,
Otto-Kandler-Haus,Sektion Sankt Pölten,310937053,47.984543,15.4988857,1195,,,,,OSM,
Heinrich-Krempel-Hütte,Österreichischer Bergrettungsdienst,310992909,47.7748267,15.7893871,1561,,,,,OSM,
Schneebar Alp Ruschein,,311489027,46.8492238,9.1594841,2148.0,,+41793818288,,,OSM,
Campel Alt,,312063104,46.3302608,9.2716871,2031.0,,,,,OSM,
Campel Bass,,312063106,46.3241879,9.2642667,1723.0,,,,,OSM,
,,312083623,46.324672,9.2403891,1345.0,,,,,OSM,
,,312083679,46.3244609,9.2432489,1307.0,,,,,OSM,
,,312109035,46.3110109,9.2339472,1264.0,,,,,OSM,
,,312109036,46.3306264,9.2718096,2031.0,,,,,OSM,
Val Gamba,,312390911,46.3033973,9.2636783,1469.0,,,,,OSM,
,,312391412,46.3122349,9.248429,1807.0,,,,,OSM,
,,312391413,46.3121919,9.2483347,1807.0,,,,,OSM,
Groven,,312392121,46.3261433,9.1720191,1774.0,,,,,OSM,
Annaberger Haus,Alpenverein Gebirgsverein,312596378,47.873668,15.421109,1377,,+43 272820459,http://www.annaberger-haus.at,44,OSM,146
Rifugio privato,,313110245,44.485594,7.3552736,1000,,,,,OSM,
"Rifugio Partigiano ""Carlo Fissore""",,313373237,44.498767,7.3085834,1283.0,,,,,OSM,
Rettenegghütte,Barbara Gsenger,314156417,47.6454277,13.4494128,1211,barbara.gsenger@gmx.at,+436645882489,https://www.rettenegghuette.at/,,OSM,
Vermigelhütte,SAC - CAS,315017276,46.5945695,8.6579875,2042,vermigel@sac-zofingen.ch,+41 41 887 17 73,https://www.vermigelhuette.ch/,34,OSM,318
Bifertenhütte,AACB Akademischer Alpenclub Basel,315247870,46.814491,9.026486,2482,,+41 81 941 23 36,http://www.biferten.ch,23,OSM,254
Murauer Hütte,OEAV Sektion Murau,315423411,47.0835424,14.151426,1583,,+433532 2733,https://www.murauerhuette.at/,,OSM,
Rifugio Griera,Alessandro Cimnaghi,316844906,46.0754444,9.4026147,1730,,+39 371 3975540,https://www.rifugiogriera.it/,30,OSM,
Refuge de Mévonne,,317012729,46.3003352,6.5955455,1230.0,refugedemevonne@gmail.com,+33 6 42 07 09 60,https://refuge-mevonne.fr/,,OSM,
Mösere Hütte,Skiclub Malters,317196019,46.9782085,8.1762608,1325,,,https://www.sc-malters.ch/,,OSM,
Rifugio Bar Bianco,,317502882,46.0963711,9.5357534,1506,,+39 347 4188104,,,OSM,
Tigias Plang Faller,,319015991,46.5039845,9.580712,1946.0,mail@plang-faller.ch,+41 76 477 06 96,https://www.plang-faller.ch/,,OSM,
Dom na Lovrencu,,319094452,46.3252838,14.3917741,860,,,,,OSM,
Adambauerhütte,,319287028,47.4137157,13.9977611,1430,,,,,OSM,
Schönwetterhütte,,319287477,47.4127055,13.9988802,1442,,+43 3684 31038,https://www.schoenwetterhuette.at/,,OSM,
Cufercalhütte SAC,SAC - CAS,319354286,46.593356,9.359021,2385,info@cufercal.ch,+41799546571,http://www.cufercal.ch,23,OSM,165
Zapporthütte SAC,SAC,319654454,46.500000,9.093930,2276,info@zapporthuette.ch,+41816641496,https://www.zapporthuette.ch,24,OSM,371
Alp Nurdagn,,319760531,46.6184612,9.3436693,2264.0,,,,,OSM,
Camaner-Ställi,,319913454,46.658816,9.2817429,1777.0,,,,,OSM,
Maso Picosta,,319933171,46.058813,11.649146,1325,,,,,OSM,
Rodelhütte,,320727818,47.6215902,13.5910386,835,,,,,OSM,
Rifugio Maranza,Paolo Betti,320980323,46.0276086,11.1656518,1080,,,https://www.rifugiomaranza.it/,,OSM,
Hoametzl Hütte,,321486131,47.4786496,12.5989506,1160,info@hoametzl.at,+43 676 6064415,https://hoametzl.at/,,OSM,
Chamanna da Tschierva,SAC Bernina,321827379,46.4038781,9.8800845,2583,tschierva-sac@bluewin.ch,+41 81 842 63 91,https://tschierva.ch,100,OSM,487
Rifugio Tetras Lyre,,322272031,45.5156337,7.2060602,1996,,,https://www.rifugiotetraslyre.it/,41,OSM,
Goldberghütte,,322508137,46.9369939,13.055057,1760,,,,,OSM,
Baita Sezionale Candido Viberti,CAI Sezione di Rivoli,322840101,45.1122387,6.9004648,1800,,,http://www.cairivoli.it,,OSM,
Niderhornhütte,,322940827,46.6106979,7.4058048,1394,,,http://www.niderhornhuette.ch/,,OSM,
Våstlhütte,Hotel Hochschober,323489925,46.891021,13.8950553,1800,,+43 4275 8213,,,OSM,
Schreckhornhütte SAC,SAC - CAS,323613997,46.582222,8.098848,2530,schreckhornhuette@bluewin.ch,0041338551025,https://www.schreckhornhuette.ch,56,OSM,204
Casél di Amis,,324065076,45.7269083,9.6905473,557.0,,,,,OSM,
Partizanski dom na Vodiški planini,,324199849,46.293251,14.1802805,1110,,,,,OSM,
Goška ravan,,324206183,46.3166081,14.1328705,930,,,,,OSM,
Rifugio Alpini di Serle,,324607825,45.5883757,10.3608669,807.0,,,,,OSM,
Emser Skihütte,Ski- und Snowboardclub Domat - Ems,324914407,46.7982699,9.4803892,1940,,,https://www.snowsport-ems.ch/,,OSM,
K-Alm,,325017263,46.9231818,13.8702113,1781.0,,,,,OSM,
Karalm,,325025172,47.2317907,13.0269366,1418,,,,,OSM,
Georg's Einkehr,,325154478,46.9415693,13.8892866,1407.0,,,,,OSM,
Chamanna Georgy,,325706853,46.487882,9.955766,3175,,0793399765,https://www.chamanna-georgy.ch,20,OSM,290
Halterhütte,,325783786,46.8607093,13.8284498,1871.0,,,,,OSM,
Leiterhütte,,325783875,46.8603583,13.8274773,1874.0,,,,,OSM,
Bergeralm,,325947946,47.4005302,12.6647141,1542.0,,,,,OSM,
Berglihütte SAC,SAC - CAS,326835390,46.5667953,8.0205381,3299,chr.nebiker@alpinice.ch,,,20,OSM,161
Glecksteinhütte SAC,SAC - CAS,326835393,46.625111,8.096502,2317,welcome@gleckstein.ch,+41338531140,http://www.gleckstein.ch,88,OSM,2
Bäregg,,326835394,46.6004535,8.0600386,1775,,+41 79 121 09 09,https://www.baeregg.com/,,OSM,663
Cabane des Clés,,326884785,46.5677489,7.0248555,1329.0,,,https://www.cas-gruyere.ch/fr/cabanes/cabane-des-cles/,,OSM,
Chalet de la Vuagère,Club Alpin Français,328199862,46.1802723,6.4448333,1200,,+33 4 50 36 82 28,https://chaletlavuagere.ffcam.fr/,,OSM,
Fergenhütte SAC,Schweizer Alpen-Club Sektion Prättigau,328299240,46.868973,9.9647615,2141,fergenhuette@sac-praettigau.ch,+41 79 848 08 25,https://www.sac-praettigau.ch/,21,OSM,241
Berghaus Vereina,,328302355,46.814189,9.9827165,1943,,+41 81 422 12 16,https://www.berghausvereina.com/,50,OSM,
Naturfreundehaus Ganzalm,Naturfreunde Mürzzuschlag,328514955,47.563879,15.7155416,1382.0,,,https://ganzalmhaus.naturfreunde.at/,,OSM,
Haghütte,,329844843,46.8847115,8.449292,1512.0,,,,,OSM,
Chamonas d'Ela CAS,SAC-Sektion Davos,329985499,46.618768,9.691876,2252,ela@sac-davos.ch,+41 78 878 98 41,http://www.sac-davos.ch/Sektion/Huetten/Ela-Huette-SAC.aspx,26,OSM,182
Rifugio Alpini di Gargnano,Associazione Nazionale Alpini,330807934,45.7097739,10.666275,1007,,,,,OSM,
Chamanna Jenatsch CAS,SAC Bernina,330875969,46.530168,9.720377,2652,info@chamannajenatsch.ch,081 833 29 29,http://www.chamannajenatsch.ch/,70,OSM,157
,,330878780,46.5076947,9.8190669,2490.0,,,,,OSM,
Capanna Tamaro,UTOE Bellinzona,330981859,46.1082418,8.8811019,1867,,+41 91 946 10 08,http://www.utoe.ch,60,OSM,
Kesch-Hütte SAC,SAC,331011052,46.6451653,9.8751926,2625,kesch@kesch.ch,+41 81 407 11 34,https://www.kesch.ch/,92,OSM,4
Chamanna dal Linard,Club Alpin Svizzer - Secziun Engiadina Bassa,331012435,46.7794072,10.0829704,2327,linard@alpinist.ch,+41 79 629 61 91,http://www.linardhuette.ch,38,OSM,
Refuge de Chavan,Claudius Felisaz,331351214,46.182613,6.5632369,1600,,,,,OSM,
Ober Zingel,,331895250,46.8363197,8.3604942,1543.0,,,,,OSM,
Casa Alpina Rifugio Evelina Ostorero,,331966984,45.0374755,7.2464509,966.0,,,,,OSM,
Naturfreunde Haus,,332215425,46.9615972,9.5208107,1310.0,,,,,OSM,
Locale Invernale Gastaldi,CAI,332264817,45.2977091,7.1427223,2653.0,,,,,OSM,
Konkordiahütte SAC,Schweizer Alpenklub SAC,332321522,46.5004564,8.0532065,2850,info@konkordiahuette.ch,+41 33 855 13 94,https://www.konkordiahuette.ch/,155,OSM,12
Rifugio Massero,Parco Naturale Alta Valsesia,332878342,45.9133941,8.0164503,2082,,,,20,OSM,
Berggasthaus Bannalpsee,,332881226,46.8698665,8.4280097,1610,,,,,OSM,
Gandegghütte,,332895975,45.9641387,7.7255863,3029,info@gandegg.ch,+41 79 607 88 68,https://www.gandegg.ch/,48,OSM,
Huaba Hittn,,333102872,46.7068546,13.9106132,1605.0,,+43 42478553,,,OSM,
Rifugio Al Legn,Associazione Amici della Montagna Brissago,333351700,46.1223782,8.667169,1785,rifugiolegn@gmail.com,+41 79 823 98 07,http://www.legn.ch,12,OSM,
,,333351702,46.2224533,8.956397,1843.0,,,,,OSM,
Capanna Bovarina,UTOE sezione di Bellinzona,333351720,46.56027,8.88841,1870,capannabovarina@gmail.com,+41918721529,http://www.bovarina.ch,35,OSM,49
Capanna Cristallina,CAS Ticino,333473508,46.472528,8.526301,2575,cristallina@casticino.ch,+41 91 869 23 30,http://capannacristallina.casticino.ch,108,OSM,20
Capanna Alpe di Lèis,Patriziato di Preonzo,333481247,46.2483485,8.9329981,1801,,,https://www.ticino.ch/de/alpineHuts/details/Capanna-L%C3%A8is/13392.html,14,OSM,
Capanna del Pairolo,SAT Lugano,333538952,46.0627768,9.0448677,1347,,,https://www.capanna-pairolo.ch,40,OSM,
Capanna Scaletta,SAT Lucomagno,333541371,2.715043,1.162932,2205,scaletta@satlucomagno.ch,+4191 872 26 28,https://www.satlucomagno.ch/wordpress/capanna-scaletta,54,OSM,135
Rifugio Vallè,,333851988,45.9044712,7.9939367,2180,,,,20,OSM,
Wildbachhütte,,334658809,46.9510526,13.8668446,1370,,,,,OSM,
Rifugio Spanna-Osella,Associazione Nazionale Alpini di Varallo,334666078,45.7937623,8.2167116,1623,,,,20,OSM,
Rifugio Bar Alpino - Pozza del Favero,,336237423,45.8135683,11.4687122,1270,,04441497097,https://www.facebook.com/RifugioBarAlpino,,OSM,
Alp Vaüglia,,336753070,46.5885052,10.0289785,1960.0,,,,,OSM,
Rifugio Saoseo CAS,SAC - CAS,336941782,46.3970291,10.118632,1985,info@saoseo.ch,+41 81 844 07 66,https://www.saoseo.ch/,80,OSM,341
Alp Hohbiel,,337134790,46.8083845,8.4958416,1673,,,https://www.alp-hobiel-surenen.ch/,,OSM,
Bietschhornhütte,,337193680,46.3950044,7.8170297,2565,info@bietschhornhuette.ch,+41 79 609 11 89,https://bietschhornhuette.ch/,22,OSM,
Chamanna Coaz CAS,SAC - CAS,338075636,46.38169,9.82834,2610,info@coaz.ch,+41818426278,https://www.coaz.ch,55,OSM,386
Rifugio Cai Città di Casale Monferrato,Cai Casale Monferrato,341800667,45.8578067,7.7319935,1615,,,,36,OSM,
Menggalm,,343286684,47.6539818,14.604053,738.0,,,,,OSM,
Bivouac du Dolent,"CAS, section de la Gruyère - Bulle",346317094,45.9272625,7.0690058,2667,,,https://www.cas-gruyere.ch/fr/cabanes/bivouac-du-dolent/,12,OSM,
Rifugio Alpe Stavello,,352767262,46.0758583,9.5128784,1943,,+39 334 7652242,,,OSM,
Rifugio La Porta del Sole,La Locanda di Upega,353390013,44.1288463,7.7273348,1314.0,,,https://locandaupega.com/rifugio/,,OSM,
Schwarzenberghütte,Sektion Oesterr. Gebirgsverein,354310675,47.1355554,12.7642033,2267,,,,,OSM,
Velo della Madonna,Società degli Alpinisti Tridentini,355326941,46.231342,11.8427414,2358,ingo@rifugiovelodellamadonna.it,+39 0439 768731,https://www.rifugiovelodellamadonna.it/,68,OSM,
Rifugio Casarota,Società degli Alpinisti Tridentini,355347068,45.9544206,11.195496,1572,paolo.moschen@virgilio.it,+39 0464 783677,,38,OSM,
Gozdarska koča Šumik,,358319042,46.484819,15.4443531,1100,,,https://posestvosumik.com/,,OSM,
Wachlingerhütte,,358809388,47.409983,14.000858,1470,,,,,OSM,
Schleinhütte,,358809410,47.4094883,14.004146,1500,,,,,OSM,
Gleiwitzer Hütte,Deutscher Alpenverein Sektion Tittmoning,358873985,47.21827,12.76900,2176,,+4915119029849,https://www.gleiwitzerhuette.at,45,OSM,223
Gewürzalmhütte,,359876234,47.4562852,14.2706314,1330,,,,,OSM,
Kreuzeckhaus,DAV Sektion Garmisch-Partenkichen,360293635,47.45216,11.06610,1652,,+49 8821 2202,https://www.kreuzeckhaus.net,46,OSM,373
Gerachhaus,,361020925,47.2382092,9.7276707,1550,,,,,OSM,
untere Kälberalm,,361256295,47.4481707,11.2997723,1186.0,,,,,OSM,
Capanna Ristorante Cimetta,Sci Club Gardada,361313812,46.2006935,8.7888452,1635.0,,+41 91 743 04 33,https://www.ticino.ch/de/alpineHuts/details/Bergh%C3%BCtte-Cimetta/13373.html,27,OSM,
Brunstalm - Malga Brusada,,361390714,46.7316962,12.0676762,1898,selina.steinwandter@gmail.com,,https://www.olang.com/de/infos/brunst-alm_4479,,OSM,
Rifugio Baita Monte Cauriol,,361715944,46.2603156,11.5989586,1600,,,,,OSM,
Rifugio Marco Balicco all'Azzaredo,Club Alpino Italiano,362516946,46.0548985,9.6634799,1963,,,,,OSM,
Osteria Alpina,"Associazione ""Amici della Val Codera""",362615784,46.2392931,9.473418,885.0,,+39 0343 62037,https://www.osteriaalpina.it/home-page.html?lSite=it,,OSM,
Fendler Alm,,362628334,47.0340979,10.6954695,1980,,,,,OSM,
Grotzli,,362839382,46.9832945,8.2088059,1348.0,,,,,OSM,
Refuge Robert-Blanc,,362949882,45.7653871,6.7744292,2750,,+33 4 79 07 24 22,https://refugerobertblanc.fr/,,OSM,
Rifugio Albergo Miralago,,363001211,46.3806445,11.8029495,1920,,,,,OSM,
Obergestelenhütte,Katrin + Bruno Reiss,363348831,46.58672,7.43225,1800,obergestelen@sac-bluemlisalp.ch,+41794803674,http://www.sac-obergestelen.ch,30,OSM,417
